50000 200
20696 53410 76 39732
20697 0 0 0
20698 0 0 0
20699 0 0 0
20700 54939 224 46660
20701 0 0 0
20702 19110 84 38874
20703 0 0 0
20704 51450 55 14920
20705 0 0 0
20706 28219 46 12556
20707 20643 119 20708
20708 20643 120 20709
20709 20643 121 20710
20710 20643 122 20711
20711 20643 123 13925
20712 32931 128 20713
20713 32931 129 20714
20714 32931 130 20715
20715 32931 131 20716
20716 32931 132 20717
20717 32931 133 45768
20718 1040 194 27839
20719 0 0 0
20720 57032 235 46695
20721 0 0 0
20722 26658 93 4394
20723 55919 297 9612
20724 19110 40 27472
20725 0 0 0
20726 0 0 0
20727 5026 254 17350
20728 0 0 0
20729 0 0 0
20730 43702 18 18314
20731 53410 31 20952
20732 33623 1 20733
20733 33623 2 20734
20734 33623 3 20735
20735 33623 4 20736
20736 33623 5 20737
20737 33623 6 4700
20738 28802 8 6774
20739 43834 274 27928
20740 5957 28 14981
20741 0 0 0
20742 0 0 0
20743 0 0 0
20744 46029 13 25973
20745 0 0 0
20746 7968 230 48250
20747 18860 80 16
20748 18860 4 1605
20749 33623 214 20750
20750 33623 215 20751
20751 33623 216 20752
20752 33623 217 20753
20753 33623 218 11094
20754 46029 88 41208
20755 0 0 0
20756 0 0 0
20757 7155 17 42410
20758 0 0 0
20759 0 0 0
20760 27056 181 36436
20761 0 0 0
20762 5026 281 31859
20763 43834 33 13362
20764 0 0 0
20765 0 0 0
20766 43702 317 40450
20767 0 0 0
20768 0 0 0
20769 0 0 0
20770 54921 3 4520
20771 0 0 0
20772 25561 57 32285
20773 0 0 0
20774 0 0 0
20775 0 0 0
20776 18860 46 6862
20777 18860 120 25110
20778 53410 70 12185
20779 0 0 0
20780 53410 133 4885
20781 0 0 0
20782 39642 89 23708
20783 0 0 0
20784 0 0 0
20785 5957 291 5652
20786 18860 26 26780
20787 7475 105 77
20788 4515 113 20789
20789 4515 114 20790
20790 4515 115 20791
20791 4515 116 20792
20792 4515 117 38057
20793 62086 28 18840
20794 53927 23 12160
20795 0 0 0
20796 0 0 0
20797 0 0 0
20798 15440 71 46937
20799 0 0 0
20800 65533 222 26654
20801 7475 62 30808
20802 57032 35 5286
20803 0 0 0
20804 39588 29 37186
20805 55919 76 21209
20806 28219 41 15748
20807 0 0 0
20808 28802 157 10728
20809 54921 87 31452
20810 54860 121 20811
20811 54860 122 20812
20812 54860 123 40108
20813 55919 264 37940
20814 22501 122 46945
20815 0 0 0
20816 0 0 0
20817 0 0 0
20818 1816 13 24004
20819 0 0 0
20820 48800 9 28436
20821 0 0 0
20822 54939 58 6583
20823 0 0 0
20824 26456 193 20825
20825 26456 194 20826
20826 26456 195 20827
20827 26456 196 18830
20828 59282 158 49611
20829 0 0 0
20830 43834 158 43406
20831 6965 84 20832
20832 6965 85 20833
20833 6965 86 20834
20834 6965 87 20835
20835 6965 88 10267
20836 35609 294 26332
20837 0 0 0
20838 27583 61 7030
20839 0 0 0
20840 0 0 0
20841 25561 13 49405
20842 43834 176 9396
20843 18962 76 20844
20844 18962 77 20845
20845 18962 78 11336
20846 35609 57 26936
20847 43702 156 25347
20848 0 0 0
20849 0 0 0
20850 48643 29 2694
20851 0 0 0
20852 0 0 0
20853 16438 40 2063
20854 0 0 0
20855 0 0 0
20856 28802 142 33002
20857 51450 39 5298
20858 15440 127 9018
20859 0 0 0
20860 25561 45 49586
20861 0 0 0
20862 7155 9 46006
20863 57032 127 35032
20864 47745 349 7058
20865 0 0 0
20866 0 0 0
20867 0 0 0
20868 43834 179 822
20869 0 0 0
20870 4515 105 20871
20871 4515 106 20872
20872 4515 107 20873
20873 4515 108 35622
20874 16438 23 7332
20875 0 0 0
20876 0 0 0
20877 0 0 0
20878 43702 284 11984
20879 0 0 0
20880 1040 116 30478
20881 47745 216 41276
20882 0 0 0
20883 0 0 0
20884 3847 194 20885
20885 3847 195 20886
20886 3847 196 20887
20887 3847 197 20888
20888 3847 198 20889
20889 3847 199 17980
20890 39588 221 14086
20891 28219 43 11944
20892 0 0 0
20893 0 0 0
20894 20643 315 20895
20895 20643 316 20896
20896 20643 317 20897
20897 20643 318 30812
20898 47745 101 27202
20899 0 0 0
20900 35609 247 39707
20901 23940 12 45717
20902 0 0 0
20903 0 0 0
20904 53410 35 27460
20905 0 0 0
20906 4515 205 20907
20907 4515 206 27602
20908 2655 47 18504
20909 28950 93 40888
20910 25834 179 32798
20911 35607 51 20912
20912 35607 52 20913
20913 35607 53 20914
20914 35607 54 20915
20915 35607 55 42896
20916 7968 144 17511
20917 3847 264 20918
20918 3847 265 20919
20919 3847 266 20920
20920 3847 267 20921
20921 3847 268 20922
20922 3847 269 20923
20923 3847 270 20924
20924 3847 271 20925
20925 3847 272 20926
20926 3847 273 20927
20927 3847 274 20928
20928 3847 275 20929
20929 3847 276 20930
20930 3847 277 20931
20931 3847 278 20945
20932 43834 108 18822
20933 0 0 0
20934 26658 124 40588
20935 0 0 0
20936 43834 213 9541
20937 1040 148 26628
20938 59282 130 34951
20939 53410 232 25434
20940 7968 248 41824
20941 0 0 0
20942 0 0 0
20943 5026 201 6026
20944 0 0 0
20945 3847 279 20946
20946 3847 280 20947
20947 3847 281 20948
20948 3847 282 20949
20949 3847 283 42258
20950 53927 130 34149
20951 0 0 0
20952 53410 32 10160
20953 0 0 0
20954 39588 155 17510
20955 0 0 0
20956 0 0 0
20957 52864 46 42255
20958 64205 208 22658
20959 0 0 0
20960 27583 135 49754
20961 0 0 0
20962 0 0 0
20963 19110 254 41186
20964 0 0 0
20965 4163 168 20966
20966 4163 169 20967
20967 4163 170 20968
20968 4163 171 20969
20969 4163 172 20970
20970 4163 173 20971
20971 4163 174 15738
20972 26658 98 38844
20973 0 0 0
20974 29049 155 20975
20975 29049 156 20976
20976 29049 157 20977
20977 29049 158 4440
20978 53410 19 44880
20979 0 0 0
20980 1040 67 20601
20981 0 0 0
20982 54448 13 14376
20983 53410 6 47068
20984 54939 101 25307
20985 28950 104 1198
20986 53410 75 20696
20987 0 0 0
20988 54939 111 47812
20989 0 0 0
20990 44631 181 20991
20991 44631 182 20992
20992 44631 183 20993
20993 44631 184 1743
20994 20643 219 20995
20995 20643 220 41735
20996 7968 266 279
20997 7475 40 19377
20998 44218 78 20999
20999 44218 79 21000
21000 44218 80 21001
21001 44218 81 21002
21002 44218 82 21003
21003 44218 83 21004
21004 44218 84 21005
21005 44218 85 41314
21006 59282 73 47128
21007 0 0 0
21008 59282 111 26353
21009 26658 238 21606
21010 15440 165 47523
21011 0 0 0
21012 19488 36 18626
21013 0 0 0
21014 0 0 0
21015 0 0 0
21016 64205 61 6439
21017 0 0 0
21018 52864 214 30554
21019 0 0 0
21020 48643 3 6108
21021 0 0 0
21022 5957 26 31471
21023 0 0 0
21024 59282 148 14571
21025 55919 216 26276
21026 0 0 0
21027 44631 6 21028
21028 44631 7 21029
21029 44631 8 38768
21030 27583 18 36888
21031 0 0 0
21032 0 0 0
21033 7475 205 49808
21034 19110 11 44200
21035 2655 104 36584
21036 51101 62 21037
21037 51101 63 21038
21038 51101 64 21039
21039 51101 65 47712
21040 55919 355 41622
21041 41212 82 21042
21042 41212 83 21043
21043 41212 84 21044
21044 41212 85 21045
21045 41212 86 24302
21046 55919 253 49228
21047 0 0 0
21048 24585 227 45477
21049 0 0 0
21050 24411 185 21051
21051 24411 186 21052
21052 24411 187 21053
21053 24411 188 4120
21054 27056 161 33015
21055 0 0 0
21056 0 0 0
21057 0 0 0
21058 43702 55 11232
21059 0 0 0
21060 1040 135 23754
21061 0 0 0
21062 64205 89 42833
21063 23940 250 6258
21064 31686 144 21065
21065 31686 145 21066
21066 31686 146 21067
21067 31686 147 26828
21068 35609 186 6539
21069 52864 160 42986
21070 57032 305 41816
21071 0 0 0
21072 0 0 0
21073 35821 5 5294
21074 0 0 0
21075 24149 38 43532
21076 27056 50 3282
21077 0 0 0
21078 23940 25 34284
21079 0 0 0
21080 24585 137 44382
21081 0 0 0
21082 0 0 0
21083 39642 60 46994
21084 58056 133 22659
21085 0 0 0
21086 15440 110 1372
21087 0 0 0
21088 54921 61 10162
21089 7475 73 41782
21090 0 0 0
21091 0 0 0
21092 55919 203 10230
21093 0 0 0
21094 0 0 0
21095 0 0 0
21096 24411 224 21097
21097 24411 225 21098
21098 24411 226 21099
21099 24411 227 24688
21100 43834 322 27451
21101 0 0 0
21102 7475 182 44566
21103 65533 13 10841
21104 24852 61 40496
21105 0 0 0
21106 7475 92 25418
21107 0 0 0
21108 7475 95 25798
21109 24585 342 44628
21110 3954 59 47940
21111 0 0 0
21112 59282 6 26440
21113 0 0 0
21114 0 0 0
21115 0 0 0
21116 52864 151 9012
21117 24149 115 10288
21118 0 0 0
21119 0 0 0
21120 9984 27 43201
21121 0 0 0
21122 27294 12 21123
21123 27294 13 21124
21124 27294 14 21125
21125 27294 15 21126
21126 27294 16 21127
21127 27294 17 35107
21128 62086 86 25824
21129 0 0 0
21130 54448 29 44133
21131 35607 173 21132
21132 35607 174 21133
21133 35607 175 21134
21134 35607 176 21135
21135 35607 177 25991
21136 43772 5 23644
21137 0 0 0
21138 7475 175 44016
21139 0 0 0
21140 39588 68 15692
21141 48063 74 39655
21142 5160 1 21143
21143 5160 2 21144
21144 5160 3 21145
21145 5160 4 10974
21146 48063 226 41376
21147 0 0 0
21148 3954 15 38448
21149 5441 20 4326
21150 0 0 0
21151 0 0 0
21152 28802 138 43922
21153 0 0 0
21154 2655 163 23058
21155 23940 258 5048
21156 26456 263 21157
21157 26456 264 21158
21158 26456 265 21159
21159 26456 266 21160
21160 26456 267 21161
21161 26456 268 22012
21162 26658 104 42714
21163 0 0 0
21164 0 0 0
21165 0 0 0
21166 25834 241 41339
21167 43702 66 15289
21168 0 0 0
21169 0 0 0
21170 0 0 0
21171 51450 132 24444
21172 42383 63 21173
21173 42383 64 21174
21174 42383 65 21175
21175 42383 66 21176
21176 42383 67 21177
21177 42383 68 21178
21178 42383 69 21179
21179 42383 70 21180
21180 42383 71 21181
21181 42383 72 21182
21182 42383 73 21183
21183 42383 74 21508
21184 5957 162 3852
21185 0 0 0
21186 3847 252 21187
21187 3847 253 21188
21188 3847 254 21189
21189 3847 255 21190
21190 3847 256 12120
21191 59282 47 28847
21192 0 0 0
21193 20140 169 10221
21194 57032 26 30806
21195 0 0 0
21196 54939 43 19900
21197 0 0 0
21198 28219 21 14398
21199 0 0 0
21200 0 0 0
21201 11352 43 1
21202 50276 352 21203
21203 50276 353 21204
21204 50276 354 21205
21205 50276 355 47576
21206 47745 22 996
21207 0 0 0
21208 42109 138 37552
21209 55919 77 17391
21210 20140 12 18084
21211 0 0 0
21212 53927 94 12462
21213 19193 202 21214
21214 19193 203 21215
21215 19193 204 21216
21216 19193 205 21217
21217 19193 206 21218
21218 19193 207 21219
21219 19193 208 21220
21220 19193 209 21221
21221 19193 210 21222
21222 19193 211 21223
21223 19193 212 21224
21224 19193 213 21225
21225 19193 214 21226
21226 19193 215 21227
21227 19193 216 21228
21228 19193 217 21229
21229 19193 218 21230
21230 19193 219 21231
21231 19193 220 21232
21232 19193 221 21233
21233 19193 222 21234
21234 19193 223 21235
21235 19193 224 21236
21236 19193 225 21237
21237 19193 226 21238
21238 19193 227 21239
21239 19193 228 21240
21240 19193 229 1
21241 0 0 0
21242 0 0 0
21243 0 0 0
21244 19110 284 45086
21245 0 0 0
21246 5026 84 9552
21247 4163 89 21248
21248 4163 90 21249
21249 4163 91 21250
21250 4163 92 21251
21251 4163 93 21252
21252 4163 94 21253
21253 4163 95 21254
21254 4163 96 21255
21255 4163 97 21256
21256 4163 98 21257
21257 4163 99 4810
21258 28950 100 11648
21259 0 0 0
21260 0 0 0
21261 39588 106 25256
21262 5957 24 4344
21263 7475 328 49053
21264 0 0 0
21265 0 0 0
21266 53410 262 42916
21267 0 0 0
21268 64205 13 12782
21269 0 0 0
21270 0 0 0
21271 0 0 0
21272 43702 294 30251
21273 65533 8 14735
21274 53927 34 11626
21275 0 0 0
21276 27056 144 17702
21277 53410 15 4648
21278 53927 63 4088
21279 54939 8 13294
21280 20140 195 24188
21281 27056 174 33112
21282 26456 233 21283
21283 26456 234 21284
21284 26456 235 39254
21285 5957 32 46982
21286 6965 183 21287
21287 6965 184 21288
21288 6965 185 21289
21289 6965 186 33837
21290 35609 136 42837
21291 51450 140 42808
21292 2655 99 19534
21293 0 0 0
21294 24860 48 21295
21295 24860 49 21296
21296 24860 50 21297
21297 24860 51 21298
21298 24860 52 21299
21299 24860 53 21300
21300 24860 54 21301
21301 24860 55 21302
21302 24860 56 21303
21303 24860 57 21304
21304 24860 58 37632
21305 46029 27 2210
21306 62086 88 4424
21307 0 0 0
21308 7968 2 38574
21309 0 0 0
21310 0 0 0
21311 54939 159 6890
21312 54906 64 21313
21313 54906 65 21314
21314 54906 66 21315
21315 54906 67 21316
21316 54906 68 21317
21317 54906 69 21318
21318 54906 70 30794
21319 39194 90 21320
21320 39194 91 21321
21321 39194 92 21322
21322 39194 93 21323
21323 39194 94 21324
21324 39194 95 21325
21325 39194 96 21326
21326 39194 97 21327
21327 39194 98 21328
21328 39194 99 21329
21329 39194 100 21330
21330 39194 101 21331
21331 39194 102 21332
21332 39194 103 21333
21333 39194 104 21334
21334 39194 105 21335
21335 39194 106 21336
21336 39194 107 21337
21337 39194 108 21338
21338 39194 109 21339
21339 39194 110 21340
21340 39194 111 21341
21341 39194 112 21342
21342 39194 113 21343
21343 39194 114 21344
21344 39194 115 21345
21345 39194 116 21346
21346 39194 117 21347
21347 39194 118 21348
21348 39194 119 21349
21349 39194 120 21350
21350 39194 121 21351
21351 39194 122 21352
21352 39194 123 21353
21353 39194 124 21354
21354 39194 125 41694
21355 42109 1 22010
21356 43834 185 16400
21357 21021 42 35037
21358 54965 116 34589
21359 54965 15 3821
21360 20140 79 18062
21361 24411 60 21362
21362 24411 61 21363
21363 24411 62 21364
21364 24411 63 21365
21365 24411 64 16122
21366 25862 274 21367
21367 25862 275 21368
21368 25862 276 21369
21369 25862 277 21370
21370 25862 278 21371
21371 25862 279 21372
21372 25862 280 21373
21373 25862 281 21374
21374 25862 282 21375
21375 25862 283 21376
21376 25862 284 21377
21377 25862 285 21378
21378 25862 286 21379
21379 25862 287 21380
21380 25862 288 21381
21381 25862 289 21382
21382 25862 290 21383
21383 25862 291 21384
21384 25862 292 1224
21385 42109 120 46558
21386 0 0 0
21387 54939 114 49766
21388 23940 164 6656
21389 0 0 0
21390 27056 85 26930
21391 0 0 0
21392 43834 48 13638
21393 0 0 0
21394 48063 123 21724
21395 0 0 0
21396 5026 269 45051
21397 0 0 0
21398 0 0 0
21399 25834 115 2662
21400 35607 75 21401
21401 35607 76 21402
21402 35607 77 21403
21403 35607 78 21404
21404 35607 79 21405
21405 35607 80 8139
21406 57032 273 12056
21407 15440 5 14084
21408 0 0 0
21409 64205 126 4004
21410 62185 102 21411
21411 62185 103 21412
21412 62185 104 43
21413 19110 18 264
21414 29049 173 21415
21415 29049 174 21416
21416 29049 175 21417
21417 29049 176 5560
21418 3847 304 21419
21419 3847 305 21420
21420 3847 306 21421
21421 3847 307 21422
21422 3847 308 21423
21423 3847 309 21424
21424 3847 310 21425
21425 3847 311 21426
21426 3847 312 21427
21427 3847 313 14172
21428 61128 43 43672
21429 20656 64 44553
21430 61128 100 43596
21431 0 0 0
21432 50276 135 21433
21433 50276 136 21434
21434 50276 137 48480
21435 7968 260 10192
21436 7475 259 302
21437 51450 65 37867
21438 55919 27 33607
21439 0 0 0
21440 46029 91 6084
21441 35821 10 29452
21442 7968 89 24916
21443 0 0 0
21444 24149 29 20307
21445 0 0 0
21446 4163 75 21447
21447 4163 76 21448
21448 4163 77 21449
21449 4163 78 21450
21450 4163 79 21451
21451 4163 80 21452
21452 4163 81 21453
21453 4163 82 47796
21454 2655 115 28098
21455 54965 132 11643
21456 28219 147 16243
21457 0 0 0
21458 28802 101 46054
21459 0 0 0
21460 63959 26 21461
21461 63959 27 18316
21462 46029 52 45782
21463 0 0 0
21464 0 0 0
21465 24585 53 39597
21466 54939 14 2234
21467 0 0 0
21468 28219 171 29780
21469 0 0 0
21470 43834 72 1971
21471 4515 144 21472
21472 4515 145 21473
21473 4515 146 21474
21474 4515 147 21475
21475 4515 148 6682
21476 39642 120 5362
21477 0 0 0
21478 0 0 0
21479 7968 126 26647
21480 0 0 0
21481 0 0 0
21482 43702 301 34225
21483 0 0 0
21484 0 0 0
21485 0 0 0
21486 15440 10 44504
21487 0 0 0
21488 35609 228 11675
21489 0 0 0
21490 7475 185 12829
21491 54965 208 27848
21492 48063 113 23274
21493 43702 203 22410
21494 20656 22 9394
21495 0 0 0
21496 0 0 0
21497 0 0 0
21498 18465 49 43382
21499 15440 58 49054
21500 54939 12 23158
21501 23940 152 33992
21502 27056 37 47106
21503 18465 15 45666
21504 0 0 0
21505 0 0 0
21506 19110 46 2577
21507 0 0 0
21508 42383 75 21509
21509 42383 76 21510
21510 42383 77 21511
21511 42383 78 21512
21512 42383 79 21513
21513 42383 80 21514
21514 42383 81 21515
21515 42383 82 21516
21516 42383 83 21517
21517 42383 84 21518
21518 42383 85 21519
21519 42383 86 21520
21520 42383 87 21521
21521 42383 88 21522
21522 42383 89 21523
21523 42383 90 21524
21524 42383 91 21525
21525 42383 92 21526
21526 42383 93 21527
21527 42383 94 21528
21528 42383 95 21529
21529 42383 96 23814
21530 53927 237 15368
21531 0 0 0
21532 0 0 0
21533 0 0 0
21534 52864 150 21116
21535 5026 230 34184
21536 0 0 0
21537 5026 61 7401
21538 0 0 0
21539 43702 63 26110
21540 7968 162 13296
21541 0 0 0
21542 23940 203 48240
21543 0 0 0
21544 54448 100 14730
21545 0 0 0
21546 0 0 0
21547 0 0 0
21548 57032 231 8582
21549 0 0 0
21550 0 0 0
21551 0 0 0
21552 15440 222 3370
21553 52864 210 41113
21554 7475 76 5304
21555 0 0 0
21556 53410 302 14403
21557 61361 41 21558
21558 61361 42 21559
21559 61361 43 21560
21560 61361 44 21561
21561 61361 45 21562
21562 61361 46 49463
21563 59282 35 1709
21564 23940 267 18442
21565 5957 219 27412
21566 23940 9 13852
21567 0 0 0
21568 7475 288 48498
21569 63959 18 21570
21570 63959 19 46664
21571 42109 10 41114
21572 35821 8 26752
21573 55919 157 35024
21574 24585 213 28278
21575 0 0 0
21576 27583 94 9062
21577 0 0 0
21578 7475 214 22875
21579 0 0 0
21580 3954 56 2439
21581 24585 147 4836
21582 0 0 0
21583 64205 33 49857
21584 0 0 0
21585 0 0 0
21586 7475 109 42930
21587 0 0 0
21588 20140 288 41532
21589 0 0 0
21590 5160 166 21591
21591 5160 167 21592
21592 5160 168 21593
21593 5160 169 33120
21594 57032 4 22159
21595 21021 44 49974
21596 0 0 0
21597 0 0 0
21598 24149 120 10366
21599 0 0 0
21600 2655 23 3400
21601 0 0 0
21602 0 0 0
21603 0 0 0
21604 57032 266 33341
21605 43834 90 45222
21606 26658 239 44564
21607 0 0 0
21608 19110 195 27601
21609 0 0 0
21610 0 0 0
21611 2655 148 7635
21612 39642 84 25406
21613 28950 8 34151
21614 5026 228 2667
21615 54939 41 4176
21616 25561 71 41946
21617 0 0 0
21618 6965 215 21619
21619 6965 216 21620
21620 6965 217 21621
21621 6965 218 21622
21622 6965 219 21623
21623 6965 220 15921
21624 48063 258 35986
21625 25834 69 16578
21626 47124 51 45579
21627 0 0 0
21628 28950 10 42888
21629 0 0 0
21630 51101 321 21631
21631 51101 322 21632
21632 51101 323 21633
21633 51101 324 21634
21634 51101 325 21635
21635 51101 326 28106
21636 24149 119 21598
21637 1040 65 45329
21638 35609 259 44531
21639 0 0 0
21640 35609 23 11556
21641 0 0 0
21642 5026 275 37848
21643 0 0 0
21644 53410 337 35228
21645 0 0 0
21646 0 0 0
21647 0 0 0
21648 19110 160 19672
21649 54965 288 19472
21650 26456 40 21651
21651 26456 41 21652
21652 26456 42 21653
21653 26456 43 21654
21654 26456 44 21655
21655 26456 45 32205
21656 32931 113 21657
21657 32931 114 21658
21658 32931 115 21659
21659 32931 116 21660
21660 32931 117 21661
21661 32931 118 3373
21662 39642 297 30318
21663 33889 86 21664
21664 33889 87 21665
21665 33889 88 21666
21666 33889 89 21667
21667 33889 90 648
21668 55919 15 42528
21669 0 0 0
21670 26658 46 28563
21671 20140 177 48598
21672 44631 211 21673
21673 44631 212 30472
21674 54939 46 22732
21675 1816 4 43330
21676 41927 196 21677
21677 41927 197 21678
21678 41927 198 21679
21679 41927 199 21680
21680 41927 200 21681
21681 41927 201 15949
21682 31686 196 21683
21683 31686 197 21684
21684 31686 198 21685
21685 31686 199 21686
21686 31686 200 13532
21687 53927 104 41592
21688 22501 74 34249
21689 31686 116 21690
21690 31686 117 21691
21691 31686 118 21692
21692 31686 119 21693
21693 31686 120 21694
21694 31686 121 21695
21695 31686 122 16096
21696 57032 116 16316
21697 0 0 0
21698 4515 43 21699
21699 4515 44 21700
21700 4515 45 21701
21701 4515 46 21702
21702 4515 47 27840
21703 3954 28 2962
