100000 2000
47055 34677 8 47056
47056 34677 9 47057
47057 34677 10 96170
47058 49670 7 44866
47059 0 0 0
47060 63021 18 42467
47061 0 0 0
47062 17556 6 89642
47063 0 0 0
47064 26379 43 48506
47065 43885 70 85359
47066 1703 31 98276
47067 0 0 0
47068 0 0 0
47069 0 0 0
47070 43904 50 48140
47071 0 0 0
47072 0 0 0
47073 12540 31 89698
47074 15424 5 47075
47075 15424 6 47076
47076 15424 7 47077
47077 15424 8 15881
47078 41440 1 47079
47079 41440 2 47080
47080 41440 3 47081
47081 41440 4 47082
47082 41440 5 47083
47083 41440 6 47084
47084 41440 7 47085
47085 41440 8 47086
47086 41440 9 47087
47087 41440 10 47088
47088 41440 11 47089
47089 41440 12 47090
47090 41440 13 47091
47091 41440 14 47092
47092 41440 15 47093
47093 41440 16 47094
47094 41440 17 47095
47095 41440 18 47096
47096 41440 19 47097
47097 41440 20 47098
47098 41440 21 47099
47099 41440 22 47100
47100 41440 23 47101
47101 41440 24 47102
47102 41440 25 47103
47103 41440 26 47104
47104 41440 27 47105
47105 41440 28 47106
47106 41440 29 47107
47107 41440 30 47108
47108 41440 31 47109
47109 41440 32 47110
47110 41440 33 47111
47111 41440 34 47112
47112 41440 35 47113
47113 41440 36 47114
47114 41440 37 47115
47115 41440 38 47116
47116 41440 39 47117
47117 41440 40 47118
47118 41440 41 47119
47119 41440 42 47120
47120 41440 43 47121
47121 41440 44 47122
47122 41440 45 47123
47123 41440 46 47124
47124 41440 47 47125
47125 41440 48 68052
47126 19486 42 45300
47127 0 0 0
47128 13957 45 47129
47129 13957 46 85455
47130 26407 16 53104
47131 0 0 0
47132 0 0 0
47133 0 0 0
47134 48458 4 19500
47135 0 0 0
47136 0 0 0
47137 0 0 0
47138 63250 45 31940
47139 22809 9 16407
47140 0 0 0
47141 0 0 0
47142 27057 8 22960
47143 55846 29 96877
47144 0 0 0
47145 0 0 0
47146 53022 30 36257
47147 0 0 0
47148 53449 12 79302
47149 0 0 0
47150 5050 27 7788
47151 0 0 0
47152 0 0 0
47153 0 0 0
47154 35523 1 98954
47155 0 0 0
47156 8661 69 89164
47157 0 0 0
47158 8764 23 52122
47159 32109 11 51587
47160 54617 38 47161
47161 54617 39 47162
47162 54617 40 47163
47163 54617 41 47164
47164 54617 42 47165
47165 54617 43 47166
47166 54617 44 47167
47167 54617 45 47168
47168 54617 46 74744
47169 33520 45 56901
47170 61555 39 55266
47171 0 0 0
47172 0 0 0
47173 0 0 0
47174 15528 36 47175
47175 15528 37 47176
47176 15528 38 47177
47177 15528 39 47178
47178 15528 40 93984
47179 1638 1 35668
47180 54236 19 48172
47181 0 0 0
47182 0 0 0
47183 0 0 0
47184 31433 46 47185
47185 31433 47 47186
47186 31433 48 1
47187 0 0 0
47188 36425 38 4354
47189 0 0 0
47190 0 0 0
47191 0 0 0
47192 0 0 0
47193 64934 27 1
47194 63392 32 41396
47195 0 0 0
47196 32340 46 47197
47197 32340 47 47198
47198 32340 48 47199
47199 32340 49 35118
47200 36011 1 76830
47201 9156 21 47202
47202 9156 22 47203
47203 9156 23 47204
47204 9156 24 47205
47205 9156 25 38242
47206 43533 27 92641
47207 25069 50 22418
47208 0 0 0
47209 0 0 0
47210 3863 29 47211
47211 3863 30 47212
47212 3863 31 47213
47213 3863 32 47214
47214 3863 33 47215
47215 3863 34 47216
47216 3863 35 47217
47217 3863 36 35753
47218 44334 11 44794
47219 9904 18 53896
47220 40831 14 41450
47221 0 0 0
47222 0 0 0
47223 0 0 0
47224 19606 30 2940
47225 0 0 0
47226 0 0 0
47227 48574 33 20636
47228 43680 12 89151
47229 0 0 0
47230 60191 79 1
47231 0 0 0
47232 43496 55 88562
47233 0 0 0
47234 23750 28 56574
47235 0 0 0
47236 35747 1 20170
47237 27324 8 47238
47238 27324 9 47239
47239 27324 10 47240
47240 27324 11 47241
47241 27324 12 78012
47242 13874 17 60394
47243 36736 14 56904
47244 0 0 0
47245 0 0 0
47246 57631 39 31580
47247 0 0 0
47248 41725 35 47249
47249 41725 36 39959
47250 53200 49 1
47251 0 0 0
47252 40912 11 23764
47253 0 0 0
47254 37024 33 1
47255 0 0 0
47256 0 0 0
47257 0 0 0
47258 62207 46 16638
47259 0 0 0
47260 2624 36 11105
47261 0 0 0
47262 4004 11 3973
47263 0 0 0
47264 38084 10 86727
47265 0 0 0
47266 54316 8 47267
47267 54316 9 77563
47268 35672 22 50638
47269 0 0 0
47270 0 0 0
47271 0 0 0
47272 33118 1 47273
47273 33118 2 47274
47274 33118 3 47275
47275 33118 4 47276
47276 33118 5 47277
47277 33118 6 47278
47278 33118 7 47279
47279 33118 8 1
47280 54765 14 97716
47281 0 0 0
47282 17362 46 17539
47283 0 0 0
47284 48569 38 9783
47285 16682 10 37437
47286 30511 65 1
47287 0 0 0
47288 52129 19 61990
47289 60406 17 48335
47290 64171 56 35858
47291 30745 31 81135
47292 48429 10 23670
47293 0 0 0
47294 34135 72 82408
47295 0 0 0
47296 17300 8 8129
47297 0 0 0
47298 2678 47 56860
47299 0 0 0
47300 17981 25 1224
47301 0 0 0
47302 41405 61 70398
47303 9739 13 33046
47304 35672 16 70068
47305 0 0 0
47306 53136 18 90210
47307 0 0 0
47308 34315 31 12613
47309 0 0 0
47310 52992 28 84520
47311 0 0 0
47312 37948 67 1
47313 0 0 0
47314 0 0 0
47315 15727 19 73272
47316 0 0 0
47317 0 0 0
47318 51463 38 6356
47319 0 0 0
47320 8284 1 47321
47321 8284 2 47322
47322 8284 3 47323
47323 8284 4 47324
47324 8284 5 47325
47325 8284 6 47326
47326 8284 7 47327
47327 8284 8 47328
47328 8284 9 47329
47329 8284 10 47330
47330 8284 11 7251
47331 35764 18 99040
47332 46945 7 10876
47333 0 0 0
47334 47620 69 1
47335 60391 45 47336
47336 60391 46 47337
47337 60391 47 1
47338 44683 1 47339
47339 44683 2 47340
47340 44683 3 47341
47341 44683 4 47342
47342 44683 5 47343
47343 44683 6 47344
47344 44683 7 47345
47345 44683 8 47346
47346 44683 9 47347
47347 44683 10 47348
47348 44683 11 47349
47349 44683 12 47350
47350 44683 13 47351
47351 44683 14 47352
47352 44683 15 47353
47353 44683 16 33926
47354 61451 18 67770
47355 0 0 0
47356 19996 22 75956
47357 0 0 0
47358 62410 42 95230
47359 0 0 0
47360 0 0 0
47361 8042 8 24234
47362 37567 52 24011
47363 0 0 0
47364 53514 1 10386
47365 0 0 0
47366 0 0 0
47367 0 0 0
47368 0 0 0
47369 0 0 0
47370 36401 1 63538
47371 0 0 0
47372 53455 36 47373
47373 53455 37 47374
47374 53455 38 47375
47375 53455 39 47376
47376 53455 40 96142
47377 41350 52 10409
47378 28649 26 47379
47379 28649 27 47380
47380 28649 28 47381
47381 28649 29 1
47382 43496 63 29480
47383 0 0 0
47384 25141 13 146
47385 1465 5 85431
47386 60907 10 59866
47387 0 0 0
47388 47815 7 77603
47389 0 0 0
47390 36147 49 47391
47391 36147 50 47392
47392 36147 51 47393
47393 36147 52 77662
47394 9447 2 99638
47395 53336 8 12680
47396 41025 10 90724
47397 0 0 0
47398 53336 64 38881
47399 0 0 0
47400 0 0 0
47401 9368 16 25200
47402 33005 24 90270
47403 9904 14 27838
47404 41405 59 61855
47405 0 0 0
47406 53136 4 75136
47407 0 0 0
47408 17319 1 22821
47409 0 0 0
47410 48402 19 53116
47411 19629 14 73406
47412 32906 10 47413
47413 32906 11 47414
47414 32906 12 47415
47415 32906 13 19236
47416 27115 46 80103
47417 0 0 0
47418 27497 6 12606
47419 0 0 0
47420 27115 6 81626
47421 0 0 0
47422 0 0 0
47423 0 0 0
47424 10854 47 38890
47425 19595 3 30817
47426 7060 7 9218
47427 0 0 0
47428 22032 37 40130
47429 0 0 0
47430 0 0 0
47431 0 0 0
47432 0 0 0
47433 56630 45 73920
47434 52392 14 47435
47435 52392 15 47436
47436 52392 16 47437
47437 52392 17 332
47438 19714 36 16185
47439 0 0 0
47440 52235 38 33368
47441 0 0 0
47442 0 0 0
47443 0 0 0
47444 19629 47 1
47445 61367 6 47446
47446 61367 7 47447
47447 61367 8 47448
47448 61367 9 47449
47449 61367 10 47450
47450 61367 11 47451
47451 61367 12 7777
47452 46984 20 93402
47453 50895 55 69582
47454 27435 1 47455
47455 27435 2 47456
47456 27435 3 47457
47457 27435 4 47458
47458 27435 5 47459
47459 27435 6 47460
47460 27435 7 95580
47461 55351 1 47462
47462 55351 2 47463
47463 55351 3 47464
47464 55351 4 47465
47465 55351 5 47466
47466 55351 6 47467
47467 55351 7 47468
47468 55351 8 47469
47469 55351 9 47470
47470 55351 10 47471
47471 55351 11 47472
47472 55351 12 47473
47473 55351 13 47474
47474 55351 14 47475
47475 55351 15 47476
47476 55351 16 47477
47477 55351 17 47478
47478 55351 18 47479
47479 55351 19 47480
47480 55351 20 47481
47481 55351 21 47482
47482 55351 22 1
47483 12063 54 70306
47484 0 0 0
47485 9739 4 32465
47486 0 0 0
47487 0 0 0
47488 0 0 0
47489 28458 6 38502
47490 47621 17 47491
47491 47621 18 47492
47492 47621 19 47493
47493 47621 20 47494
47494 47621 21 47495
47495 47621 22 47496
47496 47621 23 47497
47497 47621 24 47498
47498 47621 25 47499
47499 47621 26 47500
47500 47621 27 1
47501 0 0 0
47502 18450 27 540
47503 0 0 0
47504 41190 1 80236
47505 37876 26 47506
47506 37876 27 49482
47507 42020 1 47508
47508 42020 2 47509
47509 42020 3 93613
47510 17931 26 79075
47511 0 0 0
47512 39389 20 53225
47513 0 0 0
47514 25141 9 9964
47515 0 0 0
47516 31452 16 52206
47517 0 0 0
47518 20848 7 47519
47519 20848 8 47520
47520 20848 9 47521
47521 20848 10 9128
47522 50146 1 47523
47523 50146 2 47524
47524 50146 3 47525
47525 50146 4 47526
47526 50146 5 47527
47527 50146 6 47528
47528 50146 7 47529
47529 50146 8 47530
47530 50146 9 47531
47531 50146 10 47532
47532 50146 11 47533
47533 50146 12 47534
47534 50146 13 47535
47535 50146 14 47536
47536 50146 15 47537
47537 50146 16 47538
47538 50146 17 47539
47539 50146 18 47540
47540 50146 19 47541
47541 50146 20 47542
47542 50146 21 47543
47543 50146 22 47544
47544 50146 23 47545
47545 50146 24 47546
47546 50146 25 47547
47547 50146 26 47548
47548 50146 27 47549
47549 50146 28 47550
47550 50146 29 47551
47551 50146 30 47552
47552 50146 31 47553
47553 50146 32 47554
47554 50146 33 47555
47555 50146 34 47556
47556 50146 35 47557
47557 50146 36 47558
47558 50146 37 47559
47559 50146 38 47560
47560 50146 39 47561
47561 50146 40 47562
47562 50146 41 47563
47563 50146 42 47564
47564 50146 43 47565
47565 50146 44 47566
47566 50146 45 47567
47567 50146 46 47568
47568 50146 47 47569
47569 50146 48 47570
47570 50146 49 47571
47571 50146 50 47572
47572 50146 51 47573
47573 50146 52 47574
47574 50146 53 47575
47575 50146 54 47576
47576 50146 55 47577
47577 50146 56 47578
47578 50146 57 47579
47579 50146 58 47580
47580 50146 59 47581
47581 50146 60 47582
47582 50146 61 47583
47583 50146 62 47584
47584 50146 63 47585
47585 50146 64 47586
47586 50146 65 47587
47587 50146 66 47588
47588 50146 67 47589
47589 50146 68 47590
47590 50146 69 47591
47591 50146 70 47592
47592 50146 71 47593
47593 50146 72 47594
47594 50146 73 47595
47595 50146 74 47596
47596 50146 75 1
47597 0 0 0
47598 6527 47 94154
47599 0 0 0
47600 17362 28 83097
47601 35961 10 83218
47602 9130 45 47603
47603 9130 46 47604
47604 9130 47 47605
47605 9130 48 47606
47606 9130 49 47607
47607 9130 50 36666
47608 21316 25 7414
47609 0 0 0
47610 0 0 0
47611 0 0 0
47612 29708 23 23528
47613 0 0 0
47614 23861 55 88506
47615 0 0 0
47616 29330 56 47617
47617 29330 57 47618
47618 29330 58 47619
47619 29330 59 68382
47620 4073 1 47621
47621 4073 2 47622
47622 4073 3 47623
47623 4073 4 47624
47624 4073 5 47625
47625 4073 6 47626
47626 4073 7 47627
47627 4073 8 47628
47628 4073 9 1
47629 0 0 0
47630 0 0 0
47631 52153 2 35113
47632 0 0 0
47633 61590 34 86082
47634 3375 38 31206
47635 0 0 0
47636 61408 1 47637
47637 61408 2 85382
47638 25141 19 85145
47639 0 0 0
47640 0 0 0
47641 0 0 0
47642 60267 41 47643
47643 60267 42 47644
47644 60267 43 47645
47645 60267 44 47646
47646 60267 45 47647
47647 60267 46 88388
47648 42245 18 18912
47649 30511 25 14945
47650 8423 13 60470
47651 17981 29 98540
47652 61954 31 47653
47653 61954 32 47654
47654 61954 33 65928
47655 19240 47 47656
47656 19240 48 47657
47657 19240 49 37026
47658 52969 32 98008
47659 45733 8 69028
47660 27115 37 67378
47661 0 0 0
47662 47620 67 75698
47663 61682 4 47664
47664 61682 5 47665
47665 61682 6 32960
47666 54380 35 1901
47667 54848 2 55228
47668 10732 64 78546
47669 0 0 0
47670 16683 18 64898
47671 0 0 0
47672 63406 42 8373
47673 0 0 0
47674 36631 1 47675
47675 36631 2 47676
47676 36631 3 47677
47677 36631 4 47678
47678 36631 5 47679
47679 36631 6 47680
47680 36631 7 47681
47681 36631 8 47682
47682 36631 9 47683
47683 36631 10 47684
47684 36631 11 47685
47685 36631 12 47686
47686 36631 13 11790
47687 35587 50 46092
47688 10854 37 1423
47689 0 0 0
47690 0 0 0
47691 46698 25 32630
47692 0 0 0
47693 0 0 0
47694 50895 43 6070
47695 0 0 0
47696 0 0 0
47697 0 0 0
47698 14452 38 47699
47699 14452 39 47700
47700 14452 40 47701
47701 14452 41 47702
47702 14452 42 47703
47703 14452 43 47704
47704 14452 44 47705
47705 14452 45 47706
47706 14452 46 47707
47707 14452 47 5716
47708 25532 67 47035
47709 0 0 0
47710 0 0 0
47711 0 0 0
47712 61067 1 47713
47713 61067 2 47714
47714 61067 3 47715
47715 61067 4 47716
47716 61067 5 47717
47717 61067 6 47718
47718 61067 7 28616
47719 4783 29 97271
47720 0 0 0
47721 41190 54 88226
47722 18273 31 55726
47723 0 0 0
47724 0 0 0
47725 58098 41 85462
47726 0 0 0
47727 0 0 0
47728 24022 21 76215
47729 0 0 0
47730 32340 21 47731
47731 32340 22 47732
47732 32340 23 47733
47733 32340 24 95638
47734 35652 3 82832
47735 0 0 0
47736 56338 22 47737
47737 56338 23 1
47738 0 0 0
47739 36736 10 77106
47740 29906 33 59850
47741 51074 4 47742
47742 51074 5 47743
47743 51074 6 47744
47744 51074 7 24114
47745 30339 11 97997
47746 12851 75 11223
47747 0 0 0
47748 33272 14 74696
47749 50966 56 47750
47750 50966 57 47751
47751 50966 58 47752
47752 50966 59 47753
47753 50966 60 47754
47754 50966 61 47755
47755 50966 62 47756
47756 50966 63 47757
47757 50966 64 47758
47758 50966 65 47759
47759 50966 66 84795
47760 22416 21 84654
47761 0 0 0
47762 24022 28 59900
47763 16682 64 632
47764 0 0 0
47765 40225 18 47766
47766 40225 19 47767
47767 40225 20 40533
47768 62162 35 54403
47769 9904 3 26786
47770 56373 49 70486
47771 0 0 0
47772 55846 4 78354
47773 0 0 0
47774 16683 40 96924
47775 0 0 0
47776 37567 51 47362
47777 0 0 0
47778 46088 42 60157
47779 0 0 0
47780 9368 24 25324
47781 48458 35 58059
47782 0 0 0
47783 42201 39 56342
47784 44820 63 47785
47785 44820 64 47786
47786 44820 65 47787
47787 44820 66 59975
47788 13224 41 85297
47789 39389 26 54556
47790 36311 6 60159
47791 0 0 0
47792 4176 13 45422
47793 22416 14 31010
47794 47160 9 47795
47795 47160 10 47796
47796 47160 11 47797
47797 47160 12 47798
47798 47160 13 47799
47799 47160 14 33270
47800 36401 21 95982
47801 0 0 0
47802 38800 17 80588
47803 61367 26 47804
47804 61367 27 47805
47805 61367 28 47806
47806 61367 29 47807
47807 61367 30 47808
47808 61367 31 47809
47809 61367 32 47810
47810 61367 33 47811
47811 61367 34 48016
47812 12540 5 77108
47813 21418 48 47814
47814 21418 49 47815
47815 21418 50 47816
47816 21418 51 47817
47817 21418 52 93675
47818 40453 26 47819
47819 40453 27 47820
47820 40453 28 47821
47821 40453 29 47822
47822 40453 30 47823
47823 40453 31 47824
47824 40453 32 47825
47825 40453 33 47826
47826 40453 34 47827
47827 40453 35 47828
47828 40453 36 47829
47829 40453 37 47830
47830 40453 38 47831
47831 40453 39 47832
47832 40453 40 47833
47833 40453 41 56727
47834 52153 17 614
47835 0 0 0
47836 43496 49 61704
47837 22620 48 90948
47838 37514 11 76306
47839 0 0 0
47840 358 55 47841
47841 358 56 47842
47842 358 57 47843
47843 358 58 47844
47844 358 59 47845
47845 358 60 47846
47846 358 61 47847
47847 358 62 47848
47848 358 63 47849
47849 358 64 47850
47850 358 65 47851
47851 358 66 47852
47852 358 67 47853
47853 358 68 47854
47854 358 69 47855
47855 358 70 47856
47856 358 71 47857
47857 358 72 47858
47858 358 73 47859
47859 358 74 1
47860 41754 9 47861
47861 41754 10 47862
47862 41754 11 47863
47863 41754 12 29490
47864 8411 47 42092
47865 0 0 0
47866 19486 46 26912
47867 0 0 0
47868 55739 8 57308
47869 0 0 0
47870 17300 1 16595
47871 0 0 0
47872 62207 58 14996
47873 58098 6 49254
47874 32434 14 8099
47875 0 0 0
47876 61076 3 24870
47877 20437 6 47878
47878 20437 7 47879
47879 20437 8 47880
47880 20437 9 47881
47881 20437 10 47882
47882 20437 11 47883
47883 20437 12 47884
47884 20437 13 47885
47885 20437 14 47886
47886 20437 15 47887
47887 20437 16 10412
47888 7859 49 17224
47889 21641 18 13306
47890 21266 9 23012
47891 0 0 0
47892 21767 34 28210
47893 64934 7 69894
47894 55846 38 78789
47895 0 0 0
47896 61242 15 47897
47897 61242 16 47898
47898 61242 17 47899
47899 61242 18 84301
47900 58959 6 78326
47901 0 0 0
47902 46268 51 13754
47903 0 0 0
47904 2620 13 75966
47905 0 0 0
47906 28121 10 47907
47907 28121 11 47908
47908 28121 12 86018
47909 22459 1 47910
47910 22459 2 47911
47911 22459 3 47912
47912 22459 4 47913
47913 22459 5 47914
47914 22459 6 47915
47915 22459 7 47916
47916 22459 8 47917
47917 22459 9 47918
47918 22459 10 47919
47919 22459 11 47920
47920 22459 12 47921
47921 22459 13 47922
47922 22459 14 47923
47923 22459 15 47924
47924 22459 16 47925
47925 22459 17 47926
47926 22459 18 47927
47927 22459 19 47928
47928 22459 20 32228
47929 42651 47 20966
47930 53022 19 31082
47931 0 0 0
47932 35523 5 71320
47933 0 0 0
47934 50895 49 91492
47935 0 0 0
47936 8398 60 96472
47937 0 0 0
47938 22032 23 59411
47939 0 0 0
47940 360 36 83614
47941 0 0 0
47942 19168 47 99594
47943 0 0 0
47944 9622 1 2298
47945 11137 1 47946
47946 11137 2 47947
47947 11137 3 47948
47948 11137 4 47949
47949 11137 5 47950
47950 11137 6 47951
47951 11137 7 47952
47952 11137 8 47953
47953 11137 9 47954
47954 11137 10 47955
47955 11137 11 47956
47956 11137 12 47957
47957 11137 13 47958
47958 11137 14 47959
47959 11137 15 47960
47960 11137 16 47961
47961 11137 17 47962
47962 11137 18 47963
47963 11137 19 47964
47964 11137 20 47965
47965 11137 21 47966
47966 11137 22 47967
47967 11137 23 47968
47968 11137 24 47969
47969 11137 25 47970
47970 11137 26 47971
47971 11137 27 47972
47972 11137 28 47973
47973 11137 29 47974
47974 11137 30 47975
47975 11137 31 47976
47976 11137 32 47977
47977 11137 33 47978
47978 11137 34 47979
47979 11137 35 47980
47980 11137 36 47981
47981 11137 37 47982
47982 11137 38 47983
47983 11137 39 47984
47984 11137 40 23428
47985 43533 9 98386
47986 27057 51 50329
47987 0 0 0
47988 19846 13 47989
47989 19846 14 47990
47990 19846 15 47991
47991 19846 16 47992
47992 19846 17 47993
47993 19846 18 75552
47994 29381 16 76271
47995 0 0 0
47996 0 0 0
47997 30867 1 47998
47998 30867 2 47999
47999 30867 3 48000
48000 30867 4 48001
48001 30867 5 69396
48002 60393 49 48003
48003 60393 50 48004
48004 60393 51 48005
48005 60393 52 51280
48006 17183 12 16166
48007 0 0 0
48008 22620 3 65293
48009 0 0 0
48010 0 0 0
48011 35961 44 97714
48012 0 0 0
48013 8042 5 14558
48014 19389 2 57644
48015 0 0 0
48016 61367 35 48017
48017 61367 36 48018
48018 61367 37 48019
48019 61367 38 48020
48020 61367 39 48021
48021 61367 40 41096
48022 35416 21 13424
48023 47815 62 46656
48024 0 0 0
48025 39775 13 27482
48026 35652 10 99692
48027 43904 47 51226
48028 25827 25 48029
48029 25827 26 48030
48030 25827 27 48031
48031 25827 28 61120
48032 5050 35 1
48033 0 0 0
48034 47824 49 78040
48035 52403 26 25749
48036 52578 1 48037
48037 52578 2 48038
48038 52578 3 48039
48039 52578 4 48040
48040 52578 5 48041
48041 52578 6 48042
48042 52578 7 48043
48043 52578 8 48044
48044 52578 9 48045
48045 52578 10 48046
48046 52578 11 48047
48047 52578 12 76321
48048 55675 49 71947
48049 0 0 0
48050 45699 1 48051
48051 45699 2 48052
48052 45699 3 48053
48053 45699 4 48054
48054 45699 5 48055
48055 45699 6 51534
48056 17154 51 48057
48057 17154 52 48058
48058 17154 53 48059
48059 17154 54 48060
48060 17154 55 48061
48061 17154 56 48062
48062 17154 57 48063
48063 17154 58 48064
48064 17154 59 48065
48065 17154 60 48066
48066 17154 61 48067
48067 17154 62 48068
48068 17154 63 48069
48069 17154 64 48070
48070 17154 65 48071
48071 17154 66 48072
48072 17154 67 48073
48073 17154 68 2146
48074 31011 7 12865
48075 3523 21 48076
48076 3523 22 48077
48077 3523 23 48078
48078 3523 24 48079
48079 3523 25 48080
48080 3523 26 48081
48081 3523 27 48082
48082 3523 28 48083
48083 3523 29 48084
48084 3523 30 48085
48085 3523 31 24379
48086 32206 1 48087
48087 32206 2 48088
48088 32206 3 48089
48089 32206 4 48090
48090 32206 5 48091
48091 32206 6 48092
48092 32206 7 48093
48093 32206 8 48094
48094 32206 9 48095
48095 32206 10 48096
48096 32206 11 48097
48097 32206 12 48098
48098 32206 13 48099
48099 32206 14 48100
48100 32206 15 48101
48101 32206 16 48102
48102 32206 17 48103
48103 32206 18 48104
48104 32206 19 48105
48105 32206 20 48106
48106 32206 21 48107
48107 32206 22 48108
48108 32206 23 48109
48109 32206 24 48110
48110 32206 25 48111
